doc_id,sec_code,period_end,category_key,category_en,category_custom,headcount,total_yen,avg_per_head_yen,fixed_yen,base_yen,performance_yen,bonus_yen,non_monetary_yen,retirement_yen,other_components_yen,other_components,components_reconcile
S100YR44,2923,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,281550000.0,40221429,,222000000.0,,55500000.0,,4050000.0,,,1
S100YR44,2923,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,40800000.0,20400000,,32400000.0,,7500000.0,,900000.0,,,1
S100YR44,2923,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,18100000.0,4525000,,13200000.0,,3300000.0,,1600000.0,,,1
S100YR88,9206,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,82000000.0,16400000,71000000.0,,3000000.0,,7000000.0,,,,1
S100YR88,9206,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,11000000.0,11000000,11000000.0,,,,,,,,1
S100YR88,9206,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,37000000.0,5285714,37000000.0,,,,,,,,1
S100YR8R,9206,2025-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,69000000.0,11500000,46000000.0,,19000000.0,,4000000.0,,,,1
S100YR8R,9206,2025-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,9000000.0,9000000,9000000.0,,,,,,,,1
S100YR8R,9206,2025-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,24000000.0,4800000,24000000.0,,,,,,,,1
S100YRFE,556A,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,36300000.0,12100000,36300000.0,,,,,,,,1
S100YRFE,556A,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YRFE,556A,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,7200000.0,1800000,7200000.0,,,,,,,,1
S100YRHX,8421,2026-03-31,DirectorsMember,,1,36.0,429000000.0,11916667,,271000000.0,,77000000.0,,80000000.0,,,1
S100YRHX,8421,2026-03-31,CorporateAuditorsMember,,1,6.0,44000000.0,7333333,,29000000.0,,8000000.0,,6000000.0,,,1
S100YRHX,8421,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,11000000.0,5500000,,8000000.0,,2000000.0,,1000000.0,,,1
S100YRK7,2593,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,7.0,464000000.0,66285714,443000000.0,,,,21000000.0,,,,1
S100YRK7,2593,2026-04-30,DirectorsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,,1,1.0,14000000.0,14000000,14000000.0,,,,,,,,1
S100YRK7,2593,2026-04-30,OutsideDirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,2.0,24000000.0,12000000,24000000.0,,,,,,,,1
S100YRK7,2593,2026-04-30,OutsideDirectorsAppointedAsAuditAndSupervisoryCommitteeMembersMember,,1,3.0,36000000.0,12000000,36000000.0,,,,,,,,1
S100YR3G,7777,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,102273000.0,20454600,100531000.0,,,,1741000.0,,,,1
S100YR3G,7777,2026-04-30,OutsideDirectorsMember,Outside directors,0,2.0,5850000.0,2925000,5850000.0,,,,,,,,1
S100YR3G,7777,2026-04-30,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,13400000.0,4466667,13400000.0,,,,,,,,1
S100YR5P,1873,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,183000000.0,61000000,,128000000.0,19000000.0,,,,35000000.0,ProvisionForDirectorsRetirementBenefitsRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YR5P,1873,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,15000000.0,15000000,,10000000.0,2000000.0,,,,2000000.0,ProvisionForDirectorsRetirementBenefitsRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YR5P,1873,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,18000000.0,4500000,,12000000.0,2000000.0,,,,2000000.0,ProvisionForDirectorsRetirementBenefitsRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YR73,5971,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,109534000.0,36511333,98300000.0,,,,,10598000.0,636000.0,OtherRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YR73,5971,2026-04-30,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,4260000.0,4260000,3900000.0,,,,,360000.0,,,1
S100YR73,5971,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,2.0,1207000.0,603500,1105000.0,,,,,102000.0,,,1
S100YRIV,3031,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,140455000.0,28091000,126444000.0,,14011000.0,,14011000.0,,,,0
S100YRIV,3031,2026-04-30,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,10800000.0,10800000,10800000.0,,,,,,,,1
S100YRIV,3031,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,15990000.0,3997500,15990000.0,,,,,,,,1
S100YROC,3444,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,11562000.0,3854000,6564000.0,,,,,2568000.0,,,0
S100YROC,3444,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,7041000.0,7041000,6500000.0,,,,,541000.0,,,1
S100YROC,3444,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,7200000.0,2400000,7200000.0,,,,,,,,1
S100YRPF,9204,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,8.0,182000000.0,22750000,,177000000.0,,,4000000.0,,,,1
S100YRPF,9204,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,12000000.0,12000000,,12000000.0,,,,,,,1
S100YRPF,9204,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,52000000.0,8666667,,52000000.0,,,,,,,1
S100YRR3,7901,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,60153000.0,15038250,37350000.0,,,,,,22803000.0,ProvisionForRetirementBenefitsForDirectorsAndOtherOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YRR3,7901,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,6125000.0,6125000,6000000.0,,,,,,125000.0,ProvisionForRetirementBenefitsForDirectorsAndOtherOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YRR3,7901,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,4905000.0,1635000,4800000.0,,,,,,105000.0,ProvisionForRetirementBenefitsForDirectorsAndOtherOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YQZ2,3524,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,172080000.0,43020000,,141000000.0,,,,31080000.0,,,1
S100YQZ2,3524,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,14400000.0,7200000,,14400000.0,,,,,,,1
S100YQZ2,3524,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,13800000.0,3450000,,13800000.0,,,,,,,1
S100YRAI,7245,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,378000000.0,63000000,157000000.0,,192000000.0,,28000000.0,,,,1
S100YRAI,7245,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,15000000.0,15000000,15000000.0,,,,,,,,1
S100YRAI,7245,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,36000000.0,9000000,36000000.0,,,,,,,,1
S100YRAI,7245,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,26000000.0,13000000,26000000.0,,,,,,,,1
S100YRG8,2294,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,2.0,118000000.0,59000000,,102000000.0,16000000.0,,,,,,1
S100YRG8,2294,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,6000000.0,6000000,,6000000.0,,,,,,,1
S100YRG8,2294,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,30000000.0,6000000,,30000000.0,,,,,,,1
S100YRPE,6418,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,208466000.0,41693200,142050000.0,,46000000.0,,,,20416000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YRPE,6418,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,18000000.0,18000000,18000000.0,,,,,,,,1
S100YRPE,6418,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,,36000000.0,,36000000.0,,,,,,,,1
S100YRWH,1436,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,1.0,1200000.0,1200000,,1200000.0,,,,,,,1
S100YRWH,1436,2026-04-30,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YRWH,1436,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,21750000.0,5437500,,21750000.0,,,,,,,1
S100YRX1,9268,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,247000000.0,49400000,201000000.0,,46000000.0,,,,,,1
S100YRX1,9268,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YRX1,9268,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,43000000.0,10750000,43000000.0,,,,,,,,1
S100YRYV,441A,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,2.0,44220000.0,22110000,,44220000.0,,,,,,,1
S100YRYV,441A,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,11124000.0,11124000,,11124000.0,,,,,,,1
S100YRYV,441A,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,13800000.0,3450000,,13800000.0,,,,,,,1
S100YS03,6814,2026-02-28,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,285000000.0,71250000,130000000.0,,139000000.0,,,,16000000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS03,6814,2026-02-28,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,19000000.0,19000000,19000000.0,,,,,,,,1
S100YS03,6814,2026-02-28,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,40000000.0,8000000,40000000.0,,,,,,,,1
S100YS0Y,8935,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,3.0,255000000.0,85000000,,246000000.0,,,9000000.0,,,,1
S100YS0Y,8935,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersOutsideDirectorsMember,,1,,,,,,,,,,,,
S100YS0Y,8935,2026-03-31,DirectorsAuditAndSupervisoryCommitteeMembersMember,,1,3.0,34000000.0,11333333,,34000000.0,,,,,,,1
S100YS0Y,8935,2026-03-31,DirectorsAuditAndSupervisoryCommitteeMembersOutsideDirectorsMember,,1,2.0,13000000.0,6500000,,13000000.0,,,,,,,1
S100YS0Y,8935,2026-03-31,TotalMember,,1,6.0,289000000.0,48166667,,280000000.0,,,9000000.0,,,,1
S100YS0Y,8935,2026-03-31,TotalOutsideDirectorsMember,,1,2.0,13000000.0,6500000,,13000000.0,,,,,,,1
S100YS1Z,4382,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,104831000.0,26207750,81828000.0,,5000000.0,,,,18003000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS1Z,4382,2026-04-30,OutsideDirectorsMember,Outside directors,0,3.0,12300000.0,4100000,12300000.0,,,,,,,,1
S100YRSR,436A,2026-04-30,DirectorsMember,,1,3.0,29900000.0,9966667,,29400000.0,,,,500000.0,,,1
S100YRSR,436A,2026-04-30,CorporateAuditorsMember,,1,3.0,9600000.0,3200000,,9600000.0,,,,,,,1
S100YRSR,436A,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,12000000.0,2400000,,12000000.0,,,,,,,1
S100YRYL,2438,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,72454000.0,24151333,,66000000.0,,,6454000.0,,,,1
S100YRYL,2438,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,8400000.0,8400000,,8400000.0,,,,,,,1
S100YRYL,2438,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,11400000.0,3800000,,11400000.0,,,,,,,1
S100YS21,6822,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,63537000.0,10589500,,41580000.0,4640000.0,,,,17317000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS21,6822,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,12141000.0,6070500,,9600000.0,800000.0,,,,1741000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS21,6822,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,2.0,18367000.0,9183500,,14400000.0,1200000.0,,,,2767000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS3Z,9024,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,8.0,649000000.0,81125000,,267000000.0,,,,,342000000.0,AnnualIncentiveRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|FixedPortionByPositionRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShortTermPerformanceLinkedRemunerationByCategoryOfDirectorsAndOtherOfficers,0
S100YS3Z,9024,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,29000000.0,14500000,,29000000.0,,,,,,,1
S100YS3Z,9024,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,127000000.0,15875000,,127000000.0,,,,,,,1
S100YS4J,3134,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,2.0,61235000.0,30617500,,56250000.0,,,,,4985000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS4J,3134,2026-04-30,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YS4J,3134,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,16800000.0,5600000,,16800000.0,,,,,,,1
S100YS5W,4671,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,276000000.0,34500000,,,,,52000000.0,,224000000.0,MonetaryRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YS5W,4671,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,5000000.0,5000000,,,,,,,5000000.0,MonetaryRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YS5W,4671,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,30000000.0,6000000,,,,,,,30000000.0,MonetaryRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YS6C,1766,2026-04-30,DirectorsMember,,1,6.0,489000000.0,81500000,,,,,,,,,
S100YS6C,1766,2026-04-30,OutsideDirectorsMember,Outside directors,0,2.0,8000000.0,4000000,,,,,,,,,
S100YS6C,1766,2026-04-30,CorporateAuditorsMember,,1,3.0,23000000.0,7666667,,,,,,,,,
S100YS6C,1766,2026-04-30,OutsideCorporateAuditorsMember,Outside statutory auditors,0,2.0,8000000.0,4000000,,,,,,,,,
S100YS74,3180,2026-04-30,DirectorsExcludingAuditCommitteeMembersMember,,1,5.0,125207000.0,25041400,114175000.0,,11032000.0,,11032000.0,0.0,,,0
S100YS74,3180,2026-04-30,DirectorAuditCommitteeMemberMember,,1,4.0,19395000.0,4848750,19395000.0,,0.0,,0.0,0.0,,,1
S100YS79,2334,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,56335000.0,9389167,56335000.0,,,,,,,,1
S100YS79,2334,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,19770000.0,2471250,19770000.0,,,,,,,,1
S100YS88,7180,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,10.0,172000000.0,17200000,116000000.0,,32000000.0,,23000000.0,,,,1
S100YS88,7180,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,3.0,15000000.0,5000000,15000000.0,,,,,,,,1
S100YS88,7180,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,43000000.0,5375000,43000000.0,,,,,,,,1
S100YRS9,6699,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,2.0,71000000.0,35500000,55000000.0,,,,16000000.0,,16000000.0,IncentiveRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YRS9,6699,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,19000000.0,19000000,18000000.0,,,,0.0,,0.0,IncentiveRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YRS9,6699,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,23000000.0,4600000,22000000.0,,,,0.0,,0.0,IncentiveRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YS8Y,215A,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,62763000.0,20921000,62763000.0,,,,,,,,1
S100YS8Y,215A,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YS8Y,215A,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,16580000.0,2368571,16580000.0,,,,,,,,1
S100YSBO,500A,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,216925000.0,54231250,193800000.0,,23125000.0,,,,,,1
S100YSBO,500A,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YSBO,500A,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,26400000.0,4400000,26400000.0,,,,,,,,1
S100YSC3,8282,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,294000000.0,49000000,228000000.0,,38000000.0,,28000000.0,,28000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YSC3,8282,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,15000000.0,7500000,15000000.0,,,,,,,,1
S100YSC3,8282,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,26000000.0,6500000,26000000.0,,,,,,,,1
S100YSC6,2910,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,117000000.0,23400000,102000000.0,,,,14000000.0,,,,1
S100YSC6,2910,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,10000000.0,10000000,10000000.0,,,,,,,,1
S100YSC6,2910,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,30000000.0,4285714,30000000.0,,,,,,,,1
S100YSCR,272A,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,70805000.0,23601667,,69375000.0,,,,,11902000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YSCR,272A,2026-04-30,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YSCR,272A,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,12360000.0,4120000,,12360000.0,,,,,,,1
S100YSCT,7435,2026-04-30,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,121464000.0,30366000,77964000.0,,,29571000.0,,,13929000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YSCT,7435,2026-04-30,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,14586000.0,14586000,12639000.0,,,1947000.0,,,,,1
S100YSCT,7435,2026-04-30,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,15732000.0,3933000,13050000.0,,,2682000.0,,,,,1
S100YSEA,5032,2026-04-30,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,62000000.0,20666667,39000000.0,,21000000.0,,1000000.0,,,,1
S100YSEA,5032,2026-04-30,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
